ID,Name,Reinforce Type ID,Physical Attack,Magic Attack,Fire Attack,Lightning Attack,Holy Attack,Stamina Attack,Str Scaling,Dex Scaling,Int Scaling,Fai Scaling,Arc Scaling,Physical Guard,Magic Guard,Fire Guard,Lightning Guard,Holy Guard,Guard Boost,Resistance Guard,Upgrade Price,Effect 1,Effect 1 Type,Effect 2,Effect 2 Type,Attack Element Correct ID,Infusable,Max Upgrade,Required (Str),Required (Dex),Required (Int),Required (Fai),Required (Arc),Weapon Type,Physical Damage Type,Caption,Weight,Attack Power (Critical),2H Str Bonus,Base Poise Attack,Sort Group Type,Sort Group ID,Sort ID
9060000,Moonveil,2200,73,87,0,0,0,45,12,50,60,0,0,31,57,26,26,26,31,15,360,6401,Blood,-1,None,10000,No,10,12,18,23,0,0,Katana,Slash/Pierce,,6.5,100,Yes,5,1,90,1804000
9070000,Dragonscale Blade,2200,110,0,0,0,0,45,30,60,0,0,0,35,25,25,50,25,30,15,310,-1,None,-1,None,10000,No,10,12,20,0,0,0,Katana,Slash/Pierce,,5.5,100,Yes,5,1,90,1806000
9080000,Serpentbone Blade,0,120,0,0,0,0,42,10,75,0,0,0,45,30,30,30,30,30,15,350,-1,None,6511,Poison,10000,No,25,11,22,0,0,0,Katana,Slash/Pierce,,6,100,Yes,5,1,90,1802000
10000000,Twinblade,0,119,0,0,0,0,45,35,43,0,0,0,45,30,30,30,30,30,15,570,-1,None,-1,None,10000,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900000
10000100,Heavy Twinblade,100,114,0,0,0,0,45,45,0,0,0,0,45,30,30,30,30,30,15,570,-1,None,-1,None,10000,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900001
10000200,Keen Twinblade,200,114,0,0,0,0,45,15,43,0,0,0,45,30,30,30,30,30,15,570,-1,None,-1,None,10000,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900002
10000300,Quality Twinblade,300,114,0,0,0,0,45,54,54,0,0,0,45,30,30,30,30,30,15,570,-1,None,-1,None,10000,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900003
10000400,Fire Twinblade,400,114,0,114,0,0,45,33,11,0,0,0,45,30,30,30,30,30,15,570,-1,None,-1,None,10005,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900005
10000500,Flame Art Twinblade,500,114,0,114,0,0,45,10,12,0,34,0,45,30,30,30,30,30,15,570,-1,None,-1,None,10000,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900006
10000600,Lightning Twinblade,600,114,0,0,114,0,45,11,33,0,0,0,45,30,30,30,30,30,15,570,-1,None,-1,None,10000,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900007
10000700,Sacred Twinblade,700,114,0,0,0,114,45,10,12,0,34,0,45,30,30,30,30,30,15,570,-1,None,-1,None,10000,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900008
10000800,Magic Twinblade,800,114,114,0,0,0,45,10,12,35,0,0,45,30,30,30,30,30,15,570,-1,None,-1,None,10000,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900004
10000900,Cold Twinblade,900,114,91,0,0,0,45,31,38,31,0,0,45,30,30,30,30,30,15,570,-1,None,107600,Frost,10000,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900011
10001000,Poison Twinblade,1000,114,0,0,0,0,45,31,38,0,0,30,45,30,30,30,30,30,15,570,-1,None,106100,Poison,10013,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900009
10001100,Bloody Twinblade,1100,114,0,0,0,0,45,31,38,0,0,30,45,30,30,30,30,30,15,570,105100,Blood,-1,None,10013,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900010
10001200,Occult Twinblade,1200,114,0,0,0,0,45,14,17,0,0,66,45,30,30,30,30,30,15,570,-1,None,-1,None,10013,Yes,25,10,18,0,0,0,Twinblade,Standard/Pierce,,7,100,Yes,5,1,100,1900012
10010000,Godskin Peeler,0,121,0,0,0,0,45,19,60,0,0,0,47,31,31,31,31,31,15,640,-1,None,-1,None,10000,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902000
10010100,Heavy Godskin Peeler,100,116,0,0,0,0,45,45,0,0,0,0,47,31,31,31,31,31,15,640,-1,None,-1,None,10000,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902001
10010200,Keen Godskin Peeler,5000,116,0,0,0,0,45,15,59,0,0,0,47,31,31,31,31,31,15,640,-1,None,-1,None,10000,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902002
10010300,Quality Godskin Peeler,300,116,0,0,0,0,45,52,52,0,0,0,47,31,31,31,31,31,15,640,-1,None,-1,None,10000,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902003
10010400,Fire Godskin Peeler,400,116,0,116,0,0,45,33,11,0,0,0,47,31,31,31,31,31,15,640,-1,None,-1,None,10005,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902005
10010500,Flame Art Godskin Peeler,500,116,0,116,0,0,45,5,18,0,31,0,47,31,31,31,31,31,15,640,-1,None,-1,None,10000,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902006
10010600,Lightning Godskin Peeler,600,116,0,0,116,0,45,11,33,0,0,0,47,31,31,31,31,31,15,640,-1,None,-1,None,10000,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902007
10010700,Sacred Godskin Peeler,700,116,0,0,0,116,45,5,18,0,31,0,47,31,31,31,31,31,15,640,-1,None,-1,None,10000,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902008
10010800,Magic Godskin Peeler,800,116,116,0,0,0,45,5,18,35,0,0,47,31,31,31,31,31,15,640,-1,None,-1,None,10000,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902004
10010900,Cold Godskin Peeler,900,116,93,0,0,0,45,17,54,27,0,0,47,31,31,31,31,31,15,640,-1,None,107600,Frost,10000,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902011
10011000,Poison Godskin Peeler,1000,116,0,0,0,0,45,17,54,0,0,30,47,31,31,31,31,31,15,640,-1,None,106100,Poison,10013,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902009
10011100,Blood Godskin Peeler,1100,116,0,0,0,0,45,17,54,0,0,30,47,31,31,31,31,31,15,640,105100,Blood,-1,None,10013,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902010
10011200,Occult Godskin Peeler,1200,116,0,0,0,0,45,7,24,0,0,67,47,31,31,31,31,31,15,640,-1,None,-1,None,10013,Yes,25,17,22,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1902012
10030000,Twinned Knight Swords,0,122,0,0,0,0,47,54,24,0,0,0,47,31,31,31,31,31,15,650,-1,None,-1,None,10000,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901000
10030100,Heavy Twinned Knight Swords,100,117,0,0,0,0,47,48,0,0,0,0,47,31,31,31,31,31,15,650,-1,None,-1,None,10000,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901001
10030200,Keen Twinned Knight Swords,200,117,0,0,0,0,47,15,42,0,0,0,47,31,31,31,31,31,15,650,-1,None,-1,None,10000,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901002
10030300,Quality Twinned Knight Swords,300,117,0,0,0,0,47,54,54,0,0,0,47,31,31,31,31,31,15,650,-1,None,-1,None,10000,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901003
10030400,Fire Twinned Knight Swords,400,117,0,117,0,0,47,33,11,0,0,0,47,31,31,31,31,31,15,650,-1,None,-1,None,10005,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901005
10030500,Flame Art Twinned Knight Swords,500,117,0,117,0,0,47,16,7,0,31,0,47,31,31,31,31,31,15,650,-1,None,-1,None,10000,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901006
10030600,Lightning Twinned Knight Swords,600,117,0,0,117,0,47,11,33,0,0,0,47,31,31,31,31,31,15,650,-1,None,-1,None,10000,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901007
10030700,Sacred Twinned Knight Swords,700,117,0,0,0,117,47,16,7,0,31,0,47,31,31,31,31,31,15,650,-1,None,-1,None,10000,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901008
10030800,Magic Twinned Knight Swords,800,117,117,0,0,0,47,16,7,34,0,0,47,31,31,31,31,31,15,650,-1,None,-1,None,10000,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901004
10030900,Cold Twinned Knight Swords,900,117,94,0,0,0,47,48,21,27,0,0,47,31,31,31,31,31,15,650,-1,None,107600,Frost,10000,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901011
10031000,Poison Twinned Knight Swords,1000,117,0,0,0,0,47,48,21,0,0,30,47,31,31,31,31,31,15,650,-1,None,106100,Poison,10013,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901009
10031100,Blood Twinned Knight Swords,1100,117,0,0,0,0,47,48,21,0,0,30,47,31,31,31,31,31,15,650,105100,Blood,-1,None,10013,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901010
10031200,Occult Twinned Knight Swords,1200,117,0,0,0,0,47,21,9,0,0,66,47,31,31,31,31,31,15,650,-1,None,-1,None,10013,Yes,25,16,18,0,0,0,Twinblade,Standard/Pierce,,8,100,Yes,5,1,100,1901012
10050000,Eleonora's Poleblade,2200,72,0,72,0,0,42,10,40,0,0,30,33,23,47,23,23,28,14,520,6402,Blood,-1,None,10100,No,10,12,21,0,0,19,Twinblade,Standard/Pierce,,6,100,Yes,5,1,100,1905000
10080000,Gargoyle's Twinblade,0,123,0,0,0,0,50,66,10,0,0,0,48,32,32,32,32,32,16,690,-1,None,-1,None,10000,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903000
10080100,Gargoyle's Heavy Twinblade,6000,118,0,0,0,0,50,61,0,0,0,0,48,32,32,32,32,32,16,690,-1,None,-1,None,10000,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903001
10080200,Gargoyle's Keen Twinblade,200,118,0,0,0,0,50,30,41,0,0,0,48,32,32,32,32,32,16,690,-1,None,-1,None,10000,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903002
10080300,Gargoyle's Quality Twinblade,300,118,0,0,0,0,50,53,53,0,0,0,48,32,32,32,32,32,16,690,-1,None,-1,None,10000,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903003
10080400,Gargoyle's Fire Twinblade,400,118,0,118,0,0,50,36,7,0,0,0,48,32,32,32,32,32,16,690,-1,None,-1,None,10005,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903005
10080500,Gargoyle's Flame Art Twinblade,500,118,0,118,0,0,50,26,4,0,31,0,48,32,32,32,32,32,16,690,-1,None,-1,None,10000,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903006
10080600,Gargoyle's Lightning Twinblade,600,118,0,0,118,0,50,7,36,0,0,0,48,32,32,32,32,32,16,690,-1,None,-1,None,10000,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903007
10080700,Gargoyle's Sacred Twinblade,700,118,0,0,0,118,50,26,4,0,31,0,48,32,32,32,32,32,16,690,-1,None,-1,None,10000,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903008
10080800,Gargoyle's Magic Twinblade,800,118,118,0,0,0,50,26,4,38,0,0,48,32,32,32,32,32,16,690,-1,None,-1,None,10000,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903004
10080900,Gargoyle's Cold Twinblade,900,118,94,0,0,0,50,59,9,30,0,0,48,32,32,32,32,32,16,690,-1,None,107600,Frost,10000,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903011
10081000,Gargoyle's Poison Twinblade,1000,118,0,0,0,0,50,62,9,0,0,30,48,32,32,32,32,32,16,690,-1,None,106100,Poison,10013,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903009
10081100,Gargoyle's Blood Twinblade,1100,118,0,0,0,0,50,62,9,0,0,30,48,32,32,32,32,32,16,690,105100,Blood,-1,None,10013,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903010
10081200,Gargoyle's Occult Twinblade,1200,118,0,0,0,0,50,26,4,0,0,64,48,32,32,32,32,32,16,690,-1,None,-1,None,10013,Yes,25,18,15,0,0,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1903012
10090000,Gargoyle's Black Blades,2200,81,0,0,0,97,50,66,10,0,25,0,32,26,26,26,59,32,16,690,-1,None,-1,None,10000,No,10,18,15,0,22,0,Twinblade,Standard/Pierce,,8.5,100,Yes,5,1,100,1904000
11000000,Mace,0,115,0,0,0,0,56,55,35,0,0,0,45,30,30,30,30,30,15,310,-1,None,-1,None,10000,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204000
11000100,Heavy Mace,100,110,0,0,0,0,56,54,0,0,0,0,45,30,30,30,30,30,15,310,-1,None,-1,None,10000,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204001
11000200,Keen Mace,200,110,0,0,0,0,56,9,49,0,0,0,45,30,30,30,30,30,15,310,-1,None,-1,None,10000,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204002
11000300,Quality Mace,300,110,0,0,0,0,56,61,61,0,0,0,45,30,30,30,30,30,15,310,-1,None,-1,None,10000,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204003
11000400,Fire Mace,400,110,0,110,0,0,56,38,9,0,0,0,45,30,30,30,30,30,15,310,-1,None,-1,None,10005,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204005
11000500,Flame Art Mace,500,110,0,110,0,0,56,11,7,0,45,0,45,30,30,30,30,30,15,310,-1,None,-1,None,10000,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204006
11000600,Lightning Mace,600,110,0,0,110,0,56,9,38,0,0,0,45,30,30,30,30,30,15,310,-1,None,-1,None,10000,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204007
11000700,Sacred Mace,700,110,0,0,0,110,56,11,7,0,45,0,45,30,30,30,30,30,15,310,-1,None,-1,None,10000,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204008
11000800,Magic Mace,800,110,110,0,0,0,56,8,5,45,0,0,45,30,30,30,30,30,15,310,-1,None,-1,None,10000,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204004
11000900,Cold Mace,900,110,88,0,0,0,56,49,31,45,0,0,45,30,30,30,30,30,15,310,-1,None,107500,Frost,10000,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204011
11001000,Poison Mace,1000,110,0,0,0,0,56,49,31,0,0,30,45,30,30,30,30,30,15,310,-1,None,106000,Poison,10013,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204009
11001100,Blood Mace,1100,110,0,0,0,0,56,49,31,0,0,30,45,30,30,30,30,30,15,310,105000,Blood,-1,None,10013,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204010
11001200,Occult Mace,1200,110,0,0,0,0,56,22,14,0,0,76,45,30,30,30,30,30,15,310,-1,None,-1,None,10013,Yes,25,12,7,0,0,0,Hammer,Strike,,4.5,100,Yes,6.5,1,130,2204012
11010000,Club,0,103,0,0,0,0,51,75,0,0,0,0,41,27,27,27,27,27,13,230,-1,None,-1,None,10000,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200000
11010100,Heavy Club,100,98,0,0,0,0,51,57,0,0,0,0,41,27,27,27,27,27,13,230,-1,None,-1,None,10000,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200001
11010200,Keen Club,200,98,0,0,0,0,51,7,52,0,0,0,41,27,27,27,27,27,13,230,-1,None,-1,None,10000,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200002
11010300,Quality Club,300,98,0,0,0,0,51,61,61,0,0,0,41,27,27,27,27,27,13,230,-1,None,-1,None,10000,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200003
11010400,Fire Club,400,98,0,98,0,0,51,41,7,0,0,0,41,27,27,27,27,27,13,230,-1,None,-1,None,10005,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200005
11010500,Flame Art Club,500,98,0,98,0,0,51,18,0,0,48,0,41,27,27,27,27,27,13,230,-1,None,-1,None,10000,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200006
11010600,Lightning Club,600,98,0,0,98,0,51,7,41,0,0,0,41,27,27,27,27,27,13,230,-1,None,-1,None,10000,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200007
11010700,Sacred Club,700,98,0,0,0,98,51,18,0,0,48,0,41,27,27,27,27,27,13,230,-1,None,-1,None,10000,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200008
11010800,Magic Club,800,98,98,0,0,0,51,30,0,45,0,0,41,27,27,27,27,27,13,230,-1,None,-1,None,10000,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200004
11010900,Cold Club,900,98,78,0,0,0,51,67,0,37,0,0,41,27,27,27,27,27,13,230,-1,None,107500,Frost,10000,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200011
11011000,Poison Club,1000,98,0,0,0,0,51,71,0,0,0,30,41,27,27,27,27,27,13,230,-1,None,106000,Poison,10013,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200009
11011100,Bloody Club,1100,98,0,0,0,0,51,71,0,0,0,30,41,27,27,27,27,27,13,230,105000,Blood,-1,None,10013,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200010
11011200,Occult Club,1200,98,0,0,0,0,51,60,0,0,0,71,41,27,27,27,27,27,13,230,-1,None,-1,None,10013,Yes,25,10,0,0,0,0,Hammer,Strike,,3.5,100,Yes,6.5,1,130,2200012
11030000,Curved Club,0,114,0,0,0,0,53,62,20,0,0,0,45,30,30,30,30,30,15,320,-1,None,-1,None,10000,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201000
11030100,Heavy Curved Club,6000,109,0,0,0,0,53,68,0,0,0,0,45,30,30,30,30,30,15,320,-1,None,-1,None,10000,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201001
11030200,Keen Curved Club,200,109,0,0,0,0,53,8,48,0,0,0,45,30,30,30,30,30,15,320,-1,None,-1,None,10000,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201002
11030300,Quality Curved Club,300,109,0,0,0,0,53,57,57,0,0,0,45,30,30,30,30,30,15,320,-1,None,-1,None,10000,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201003
11030400,Fire Curved Club,400,109,0,109,0,0,53,36,8,0,0,0,45,30,30,30,30,30,15,320,-1,None,-1,None,10005,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201005
11030500,Flame Art Curved Club,500,109,0,109,0,0,53,15,5,0,41,0,45,30,30,30,30,30,15,320,-1,None,-1,None,10000,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201006
11030600,Lightning Curved Club,600,109,0,0,109,0,53,8,36,0,0,0,45,30,30,30,30,30,15,320,-1,None,-1,None,10000,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201007
11030700,Sacred Curved Club,700,109,0,0,0,109,53,15,5,0,41,0,45,30,30,30,30,30,15,320,-1,None,-1,None,10000,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201008
11030800,Magic Curved Club,800,109,109,0,0,0,53,15,5,45,0,0,45,30,30,30,30,30,15,320,-1,None,-1,None,10000,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201004
11030900,Cold Curved Club,900,109,87,0,0,0,53,55,18,32,0,0,45,30,30,30,30,30,15,320,-1,None,107500,Frost,10000,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201011
11031000,Poison Curved Club,1000,109,0,0,0,0,53,58,19,0,0,30,45,30,30,30,30,30,15,320,-1,None,106000,Poison,10013,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201009
11031100,Blood Curved Club,1100,109,0,0,0,0,53,58,19,0,0,30,45,30,30,30,30,30,15,320,105000,Blood,-1,None,10013,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201010
11031200,Occult Curved Club,1200,109,0,0,0,0,53,24,8,0,0,69,45,30,30,30,30,30,15,320,-1,None,-1,None,10013,Yes,25,11,7,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2201012
11040000,Warpick,0,108,0,0,0,0,53,41,41,0,0,0,40,27,27,27,27,27,13,210,-1,None,-1,None,10000,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206000
11040100,Heavy Warpick,100,103,0,0,0,0,53,47,0,0,0,0,40,27,27,27,27,27,13,210,-1,None,-1,None,10000,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206001
11040200,Keen Warpick,200,103,0,0,0,0,53,16,45,0,0,0,40,27,27,27,27,27,13,210,-1,None,-1,None,10000,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206002
11040300,Quality Warpick,300,103,0,0,0,0,53,54,54,0,0,0,40,27,27,27,27,27,13,210,-1,None,-1,None,10000,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206003
11040400,Fire Warpick,400,103,0,103,0,0,53,34,8,0,0,0,40,27,27,27,27,27,13,210,-1,None,-1,None,10005,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206005
11040500,Flame Art Warpick,500,103,0,103,0,0,53,8,8,0,41,0,40,27,27,27,27,27,13,210,-1,None,-1,None,10000,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206006
11040600,Lightning Warpick,600,103,0,0,103,0,53,8,34,0,0,0,40,27,27,27,27,27,13,210,-1,None,-1,None,10000,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206007
11040700,Sacred Warpick,700,103,0,0,0,103,53,8,8,0,41,0,40,27,27,27,27,27,13,210,-1,None,-1,None,10000,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206008
11040800,Magic Warpick,800,103,103,0,0,0,53,6,6,41,0,0,40,27,27,27,27,27,13,210,-1,None,-1,None,10000,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206004
11040900,Cold Warpick,900,103,82,0,0,0,53,36,36,36,0,0,40,27,27,27,27,27,13,210,-1,None,107500,Frost,10000,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206011
11041000,Poison Warpick,1000,103,0,0,0,0,53,36,36,0,0,30,40,27,27,27,27,27,13,210,-1,None,106000,Poison,10013,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206009
11041100,Blood Warpick,1100,103,0,0,0,0,53,36,36,0,0,30,40,27,27,27,27,27,13,210,105000,Blood,-1,None,10013,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206010
11041200,Occult Warpick,1200,103,0,0,0,0,53,16,16,0,0,69,40,27,27,27,27,27,13,210,-1,None,-1,None,10013,Yes,25,11,9,0,0,0,Hammer,Pierce,,2.5,100,Yes,6.5,1,130,2206012
11050000,Morning Star,0,118,0,0,0,0,58,47,37,0,0,0,47,31,31,31,31,31,15,340,6401,Blood,-1,None,10000,Yes,25,12,8,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2205000
11050100,Heavy Morning Star,100,113,0,0,0,0,58,47,0,0,0,0,47,31,31,31,31,31,15,340,6401,Blood,-1,None,10000,Yes,25,12,8,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2205001
11050200,Keen Morning Star,200,113,0,0,0,0,58,8,46,0,0,0,47,31,31,31,31,31,15,340,6401,Blood,-1,None,10000,Yes,25,12,8,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2205002
11050300,Quality Morning Star,300,113,0,0,0,0,58,57,57,0,0,0,47,31,31,31,31,31,15,340,6401,Blood,-1,None,10000,Yes,25,12,8,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2205003
11050400,Fire Morning Star,400,113,0,113,0,0,58,35,8,0,0,0,47,31,31,31,31,31,15,340,6401,Blood,-1,None,10005,Yes,25,12,8,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2205005
11050500,Flame Art Morning Star,500,113,0,113,0,0,58,9,7,0,42,0,47,31,31,31,31,31,15,340,6401,Blood,-1,None,10000,Yes,25,12,8,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2205006
11050600,Lightning Morning Star,600,113,0,0,113,0,58,8,35,0,0,0,47,31,31,31,31,31,15,340,6401,Blood,-1,None,10000,Yes,25,12,8,0,0,0,Hammer,Strike,,5,100,Yes,6.5,1,130,2205007
