Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Twinblade,Twinblade,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Pierce,Standard + Standard,Standard,Pierce,Standard,Pierce,Standard,Standard + Standard,Standard + Standard,Standard,Standard + Standard + Standard,Standard + Standard + Standard,,Standard + Standard,Standard + Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Pierce,Standard + Standard,Pierce,Standard + Standard,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce,Pierce,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Pierce + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard + Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Twinblade,Twinned Knight Swords,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Pierce,Standard + Standard,Standard,Pierce,Standard,Pierce,Standard,Standard + Standard,Standard + Standard,Standard,Standard + Standard + Standard,Standard + Standard + Standard,,Standard + Standard,Standard + Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Pierce,Standard + Standard,Pierce,Standard + Standard,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce,Pierce,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Pierce + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard + Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Twinblade,Godskin Peeler,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce,Pierce,Pierce,Pierce,Standard + Pierce,Standard,Pierce,Standard,Pierce,Standard,Standard + Standard,Standard + Standard,Standard,Standard + Standard + Standard,Standard + Standard + Standard,,Pierce,Standard + Pierce,Standard + Standard + Standard + Pierce,Standard + Standard + Standard + Pierce,Standard + Standard,Standard + Standard + Standard + Pierce,Standard + Standard,Pierce,Standard + Standard,Pierce,Standard + Standard,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce,Pierce,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Pierce + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard + Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Twinblade,Gargoyle's Twinblade,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Pierce,Standard + Standard,Standard,Pierce,Standard,Pierce,Standard,Standard + Standard,Standard + Standard,Standard,Standard + Standard + Standard,Standard + Standard + Standard,,Standard + Standard,Standard + Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Pierce,Standard + Standard,Pierce,Standard + Standard,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce,Pierce,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Pierce + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard + Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Twinblade,Gargoyle's Black Blades,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Pierce,Standard + Standard,Standard,Pierce,Standard,Pierce,Standard,Standard + Standard,Standard + Standard,Standard,Standard + Standard + Standard,Standard + Standard + Standard,,Standard + Standard,Standard + Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Pierce,Standard + Standard,Pierce,Standard + Standard,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce,Pierce,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Pierce + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard + Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Twinblade,Eleonora's Poleblade,Standard,Standard,Standard,Standard,Standard,,Standard + Standard,Standard,Standard + Standard + Standard + Standard,Standard + Standard + Standard,Pierce,Standard + Standard,Standard,Pierce,Standard,Pierce,Standard,Standard + Standard,Standard + Standard,Standard,Standard + Standard + Standard,Standard + Standard + Standard,,Standard + Standard,Standard,Standard + Standard + Standard + Standard + Standard,Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Pierce,Standard + Standard,Pierce,Standard + Standard,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce,Pierce,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Pierce + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard + Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axe,Hand Axe,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Forked Hatchet,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Standard,Standard,Standard,Standard,Standard,,Pierce,Pierce + Pierce,Pierce + Pierce,,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Axe,Battle Axe,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Warped Axe,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Jawbone Axe,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Axe,Iron Cleaver,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Highland Axe,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Celebrant's Cleaver,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Sacrificial Axe,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Icerind Hatchet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Ripple Blade,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Stormhawk Axe,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Axe,Rosus' Axe,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greataxe,Greataxe,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Greataxe,Crescent Moon Axe,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Greataxe,Longhaft Axe,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Greataxe,Executioner's Greataxe,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Greataxe,Great Omenkiller Cleaver,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Greataxe,Rusted Anchor,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce + Pierce,Pierce + Pierce,,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Greataxe,Butchering Knife,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Greataxe,Gargoyle's Great Axe,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Greataxe,Gargoyle's Black Axe,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Greataxe,Winged Greathorn,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
Greataxe,Axe of Godrick,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard + Standard,Standard + Standard,,,,,,Standard + Standard,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hammer,Club,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Curved Club,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Spiked Club,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Stone Club,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Mace,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Hammer,Morning Star,Strike,Strike,Strike,Strike,Pierce,,Strike,Strike,Strike,Strike,Strike,Pierce,Pierce,Pierce,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Pierce,,Strike,Strike,Strike,Strike,Strike,Pierce,Pierce,Pierce,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Pierce,,Strike,Strike + Strike,Strike + Strike,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike + Strike,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Pierce,Strike,Strike,Strike,Strike,Strike,Pierce,Strike
